event_id,event_time,ingestion_date,loan_id,customer_id,event_type,installment_number,principal_amount,installment_amount,outstanding_balance,interest_rate,term_months,days_past_due,loan_status,channel,region,product_type
EVT000000978,2025-07-29 07:37:14,2025-07-29,LN100101,CU900101,DISBURSEMENT,0,4703019.0,69204.92,4703019.0,0.0943,24,0,ACTIVE,OFFLINE,VALLE,CONSUMO
EVT000002832,2025-01-25 02:48:43,2025-01-26,LN100282,CU900282,DELINQUENCY,1,3331243.0,50000.0,0.0,0.251,48,11,DELINQUENT,AGENTE,BOLIVAR,MICROCREDITO
EVT000013385,2024-05-25 23:51:15,2024-05-25,LN101344,CU901344,PAYMENT,1,4378660.0,68635.5,4310024.5,0.1135,24,0,ACTIVE,OFFLINE,SANTANDER,LIBRANZA
EVT000008232,2024-01-23 00:38:02,2024-01-23,LN100824,CU900824,PAYMENT,8,3641195.0,66633.87,3108124.04,0.349,36,0,ACTIVE,OFFLINE,BOGOTA,CONSUMO
EVT000013994,2024-02-17 21:54:41,2024-02-18,LN101406,CU901406,DISBURSEMENT,0,19346748.0,667269.34,19346748.0,0.1449,12,0,ACTIVE,ONLINE,CALDAS,CONSUMO
EVT000004282,2024-09-07 01:53:28,2024-09-07,LN100429,CU900429,DISBURSEMENT,0,21018395.0,1054492.88,21018395.0,0.3017,12,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000013983,2023-07-28 19:15:37,,LN101404,CU901404,PAYMENT,9,14102032.0,830891.73,6624006.43,0.0946,6,0,ACTIVE,ONLINE,VALLE,CONSUMO
EVT000010416,2025-10-15 16:33:38,2025-10-15,LN101045,CU901045,DELINQUENCY,7,25411164.0,605420.98,21173217.14,0.2765,24,42,DELINQUENT,AGENTE,ANTIOQUIA,CONSUMO
EVT000019504,2025-12-19 04:11:31,2025-12-20,LN101967,CU901967,PAYMENT,4,23759978.0,362696.06,22309193.76,0.1053,24,6,DELINQUENT,APP,VALLE,MICROCREDITO
EVT000018599,2024-08-12 10:02:08,2024-08-12,LN101878,CU901878,PAYMENT,5,21851718.0,272345.25,20489991.75,0.1739,36,0,ACTIVE,AGENTE,ANTIOQUIA,CONSUMO
EVT000009075,2025-12-09 12:01:22,2025-12-09,LN100911,CU900911,PAYMENT,7,2176770.0,50000.0,0.0,0.2696,36,1,DELINQUENT,OFFLINE,ATLANTICO,CONSUMO
EVT000000995,2025-08-31 03:01:39,2025-09-01,LN100102,CU900102,PAYMENT,5,8605086.0,97323.52,0.0,0.2524,48,0,ACTIVE,ONLINE,RISARALDA,CONSUMO
EVT000004194,2025-12-29 17:20:30,,LN100419,CU900419,PAYMENT,5,2095898.0,55289.79,1819449.05,0.1957,18,0,ACTIVE,OFFLINE,ANTIOQUIA,CONSUMO
EVT000003427,2026-03-16 02:05:33,,LN100342,CU900342,PAYMENT,2,19927424.0,258109.96,19411204.08,0.3181,48,33,DELINQUENT,OFFLINE,ANTIOQUIA,CONSUMO
EVT000000432,2024-10-26 03:44:48,2024-10-27,LN100044,CU900044,DELINQUENCY,2,1220378.0,50000.0,1120378.0,0.1677,12,37,DELINQUENT,ONLINE,CUNDINAMARCA,MICROCREDITO
EVT000013487,2024-07-10 15:43:27,2024-07-10,LN101355,CU901355,PAYMENT,4,10731733.0,265825.03,9668432.88,0.2954,24,0,ACTIVE,OFFLINE,CUNDINAMARCA,LIBRANZA
EVT000018838,2023-07-01 06:33:50,2023-07-01,LN101901,CU901901,PAYMENT,4,10167457.0,811973.12,6919564.52,0.1993,6,0,ACTIVE,AGENTE,RISARALDA,LIBRANZA
EVT000015875,2023-09-08 05:03:43,2023-09-08,LN101598,CU901598,PAYMENT,4,8244103.0,849802.14,4844894.44,0.3154,6,0,ACTIVE,ONLINE,CUNDINAMARCA,MICROCREDITO
EVT000016693,2023-06-22 02:36:05,2023-06-22,LN101681,CU901681,DELINQUENCY,2,18523415.0,252335.22,18018744.56,0.3449,48,21,DELINQUENT,OFFLINE,CUNDINAMARCA,VEHICULO
EVT000009432,2023-05-19 15:44:07,2023-05-20,LN100949,CU900949,PAYMENT,1,26381872.0,653478.97,25728393.03,0.2954,24,0,ACTIVE,APP,BOGOTA,VEHICULO
EVT000007355,2025-11-07 22:16:45,2025-11-07,LN100737,CU900737,PAYMENT,6,26449611.0,915861.86,20954439.84,0.3194,18,33,DELINQUENT,ONLINE,NARINO,MICROCREDITO
EVT000009541,2023-08-08 02:25:26,2023-08-09,LN100959,CU900959,PAYMENT,7,15894937.0,221999.29,0.0,0.219,36,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000014165,2024-06-24 13:17:01,2024-06-24,LN101424,CU901424,DELINQUENCY,8,7426928.0,345723.5,4661140.0,0.2655,12,32,DELINQUENT,ONLINE,VALLE,LIBRANZA
EVT000018765,2024-10-04 00:10:43,2024-10-05,LN101894,CU901894,DELINQUENCY,2,29484964.0,681987.22,28120989.56,0.2626,24,79,DELINQUENT,ONLINE,NARINO,CONSUMO
EVT000001284,2024-01-22 01:48:50,2024-01-22,LN100131,CU900131,PAYMENT,1,1644823.0,54706.81,1590116.19,0.1326,12,0,ACTIVE,AGENTE,ANTIOQUIA,MICROCREDITO
EVT000003722,2023-09-09 19:29:32,2023-09-09,LN100371,CU900371,DISBURSEMENT,0,20849328.0,882760.55,20849328.0,0.2234,12,0,ACTIVE,ONLINE,ANTIOQUIA,VEHICULO
EVT000019394,2023-12-19 10:28:38,2023-12-20,LN101957,CU901957,DELINQUENCY,2,23360389.0,252136.47,22856116.06,0.1238,36,24,DELINQUENT,OFFLINE,CALDAS,CONSUMO
EVT000016981,2025-01-24 07:33:58,2025-01-24,LN101710,CU901710,PAYMENT,5,16825425.0,302689.4,15311978.0,0.1598,24,0,ACTIVE,ONLINE,CUNDINAMARCA,VEHICULO
EVT000006965,2025-06-26 17:25:24,2025-06-27,LN100697,CU900697,DISBURSEMENT,0,18125912.0,446984.99,18125912.0,0.1699,18,0,ACTIVE,ONLINE,ANTIOQUIA,LIBRANZA
EVT000003974,2025-03-26 02:41:06,2025-03-26,LN100397,CU900397,PAYMENT,5,16074105.0,264633.35,14750938.25,0.2939,36,0,ACTIVE,ONLINE,ATLANTICO,VEHICULO
EVT000011038,2025-05-28 20:31:01,2025-05-28,LN101110,CU901110,PAYMENT,9,22439574.0,289769.7,19831646.7,0.1874,36,153,DELINQUENT,ONLINE,ATLANTICO,CONSUMO
EVT000018469,2025-03-27 21:22:43,2025-03-27,LN101865,CU901865,PAYMENT,5,19249487.0,819258.17,15153196.15,0.2256,12,26,DELINQUENT,ONLINE,BOGOTA,VEHICULO
EVT000013182,2023-11-19 18:39:11,2023-11-20,LN101324,CU901324,PAYMENT,1,14122194.0,1462211.97,12659982.03,0.3177,6,0,ACTIVE,AGENTE,ATLANTICO,CONSUMO
EVT000008864,2023-05-05 13:20:34,2023-05-05,LN100892,CU900892,PAYMENT,1,25740817.0,247819.72,25492997.28,0.1851,48,0,ACTIVE,ONLINE,CUNDINAMARCA,MICROCREDITO
EVT000017836,2023-09-19 12:40:53,2023-09-19,LN101800,CU901800,PAYMENT,1,17917899.0,376395.33,17541503.67,0.1151,18,177,DELINQUENT,ONLINE,CUNDINAMARCA,VEHICULO
EVT000005603,2025-07-16 03:31:08,2025-07-16,LN100561,CU900561,PAYMENT,4,16184323.0,245435.26,15202581.96,0.1033,24,0,ACTIVE,ONLINE,ATLANTICO,CONSUMO
EVT000015229,2024-01-09 05:27:05,2024-01-10,LN101535,CU901535,PAYMENT,4,1394615.0,50000.0,1194615.0,0.3252,36,37,DELINQUENT,ONLINE,BOGOTA,CONSUMO
EVT000011960,2023-07-11 19:56:34,2023-07-11,LN101202,CU901202,DISBURSEMENT,0,28855520.0,1447392.88,28855520.0,0.3016,12,0,ACTIVE,ONLINE,NARINO,LIBRANZA
EVT000002110,2025-10-04 22:28:11,2025-10-04,LN100209,CU900209,PAYMENT,2,11450257.0,110781.24,11228694.52,0.187,48,35,DELINQUENT,OFFLINE,VALLE,CONSUMO
EVT000008851,2024-08-12 22:36:04,,LN100890,CU900890,DELINQUENCY,2,19563529.0,274769.76,19013989.48,0.0809,24,20,DELINQUENT,OFFLINE,SANTANDER,MICROCREDITO
EVT000006228,2024-12-02 21:56:24,2024-12-02,LN100623,CU900623,DISBURSEMENT,0,21357449.0,237423.64,21357449.0,0.1335,36,0,ACTIVE,ONLINE,CUNDINAMARCA,VEHICULO
EVT000017313,2025-12-12 09:04:13,2025-12-12,LN101745,CU901745,DISBURSEMENT,0,6915549.0,98500.47,6915549.0,0.2273,36,0,ACTIVE,OFFLINE,ANTIOQUIA,LIBRANZA
EVT000012303,2025-05-22 20:11:18,2025-05-22,LN101237,CU901237,PAYMENT,6,6146420.0,121606.92,5416778.48,0.1957,24,0,ACTIVE,OFFLINE,CUNDINAMARCA,CONSUMO
EVT000012014,2023-04-22 04:12:13,2023-04-22,LN101207,CU901207,PAYMENT,4,23878820.0,380071.22,22358535.12,0.2775,36,0,ACTIVE,AGENTE,CUNDINAMARCA,CONSUMO
EVT000019254,2024-01-30 15:22:26,2024-01-31,LN101942,CU901942,PAYMENT,7,29855034.0,1186140.5,21552050.5,0.1973,12,0,ACTIVE,OFFLINE,ANTIOQUIA,CONSUMO
EVT000001698,2025-05-25 12:11:45,2025-05-26,LN100170,CU900170,CLOSE,7,9684889.0,437756.98,0.0,0.252,12,0,CLOSED,ONLINE,CUNDINAMARCA,CONSUMO
EVT000000335,2025-03-27 19:19:56,2025-03-28,LN100035,CU900035,PAYMENT,2,7725337.0,169918.79,7385499.42,0.2399,24,0,ACTIVE,AGENTE,CUNDINAMARCA,CONSUMO
EVT000011092,2024-10-20 08:16:13,2024-10-20,LN101116,CU901116,PAYMENT,5,4149005.0,109595.97,3601025.15,0.3283,24,0,ACTIVE,APP,NARINO,CONSUMO
EVT000014454,2024-11-10 21:37:28,2024-11-10,LN101455,CU901455,PAYMENT,3,20167101.0,595736.16,18379892.52,0.0954,12,0,ACTIVE,OFFLINE,RISARALDA,LIBRANZA
EVT000014872,2025-08-02 19:07:46,2025-08-03,LN101496,CU901496,PAYMENT,8,13151668.0,95086.56,12390975.52,0.0892,48,0,ACTIVE,ONLINE,NARINO,CONSUMO
EVT000008718,2023-06-19 23:14:50,,LN100876,CU900876,PAYMENT,2,22028348.0,624723.95,20778900.1,0.2254,18,0,ACTIVE,ONLINE,BOLIVAR,CONSUMO
EVT000003691,2023-11-01 15:13:49,2023-11-02,LN100368,CU900368,PAYMENT,1,3416483.0,50000.0,3366483.0,0.2296,36,0,ACTIVE,ONLINE,ANTIOQUIA,CONSUMO
EVT000012127,2025-12-27 14:44:28,2025-12-27,LN101218,CU901218,PAYMENT,7,10835318.0,191460.07,9495097.51,0.3301,36,175,DELINQUENT,ONLINE,BOGOTA,VEHICULO
EVT000001742,2024-03-03 05:52:58,2024-03-03,LN100175,CU900175,PAYMENT,4,10247362.0,232973.78,9315466.88,0.2547,24,17,DELINQUENT,ONLINE,CUNDINAMARCA,MICROCREDITO
EVT000018689,2025-10-01 14:25:00,2025-10-01,LN101887,CU901887,PAYMENT,4,18207920.0,196600.02,17421519.92,0.2319,48,0,ACTIVE,OFFLINE,ATLANTICO,VEHICULO
EVT000016724,2024-03-19 08:11:54,2024-03-19,LN101685,CU901685,PAYMENT,1,23374294.0,834929.78,22539364.22,0.1572,12,0,ACTIVE,AGENTE,ANTIOQUIA,CONSUMO
EVT000018194,2024-07-03 10:15:03,2024-07-04,LN101837,CU901837,PAYMENT,3,26267684.0,536648.78,24657737.66,0.2086,24,0,ACTIVE,APP,BOGOTA,MICROCREDITO
EVT000007208,2023-10-15 07:02:11,2023-10-16,LN100721,CU900721,PAYMENT,4,1023638.0,50000.0,823638.0,0.276,24,0,ACTIVE,ONLINE,ATLANTICO,VEHICULO
EVT000001372,2025-02-17 19:32:47,2025-02-18,LN100139,CU900139,PAYMENT,3,13624456.0,333935.42,12622649.74,0.2902,24,316,DELINQUENT,OFFLINE,NARINO,CONSUMO
EVT000014482,2023-06-16 15:20:36,2023-06-16,LN101458,CU901458,PAYMENT,2,22726583.0,1655404.31,19415774.38,0.1642,6,0,ACTIVE,ONLINE,SANTANDER,CONSUMO
EVT000008487,2025-10-11 01:56:08,2025-10-11,LN100851,CU900851,PAYMENT,4,3654205.0,69831.86,3374877.56,0.1822,24,0,ACTIVE,ONLINE,ANTIOQUIA,CONSUMO
EVT000008893,2025-02-21 19:26:09,2025-02-21,LN100894,CU900894,PAYMENT,5,26524528.0,655818.95,23245433.25,0.2945,24,16,DELINQUENT,APP,ANTIOQUIA,CONSUMO
EVT000013798,2024-12-06 18:08:23,2024-12-07,LN101386,CU901386,PAYMENT,3,14808650.0,1073627.13,11587768.61,0.1625,6,0,ACTIVE,AGENTE,RISARALDA,VEHICULO
EVT000014724,2026-03-29 18:14:04,2026-03-30,LN101480,CU901480,PAYMENT,8,1686951.0,50000.0,1286951.0,0.1424,36,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000014794,2023-10-28 14:20:01,2023-10-28,LN101487,CU901487,DISBURSEMENT,7,26251788.0,491083.45,22814203.85,0.0806,18,0,ACTIVE,ONLINE,VALLE,VEHICULO
EVT000009666,2023-03-04 23:20:33,2023-03-04,LN100972,CU900972,PAYMENT,1,29635347.0,1102138.55,28533208.45,0.1719,12,0,ACTIVE,OFFLINE,BOGOTA,MICROCREDITO
EVT000009534,2023-02-28 00:05:31,2023-02-28,LN100959,CU900959,DELINQUENCY,1,15894937.0,221999.29,15672937.71,0.219,36,24,DELINQUENT,ONLINE,BOGOTA,CONSUMO
EVT000010524,2024-05-21 23:13:41,,LN101057,CU901057,PAYMENT,6,4261747.0,81122.35,3775012.9,0.1807,24,15,DELINQUENT,ONLINE,BOGOTA,LIBRANZA
EVT000011087,2024-07-07 07:00:44,2024-07-07,LN101116,CU901116,PAYMENT,1,4149005.0,109595.97,4039409.03,0.3283,24,0,ACTIVE,APP,NARINO,CONSUMO
EVT000010913,2025-12-02 04:51:36,2025-12-03,LN101099,CU901099,DISBURSEMENT,0,22624288.0,1709943.69,22624288.0,0.1779,6,0,ACTIVE,ONLINE,BOLIVAR,CONSUMO
EVT000001784,2024-04-11 14:46:35,,LN100179,CU900179,PAYMENT,9,10788342.0,308618.5,8010775.5,0.2291,18,62,DELINQUENT,APP,CUNDINAMARCA,LIBRANZA
EVT000016523,2023-07-27 12:30:52,2023-07-28,LN101664,CU901664,PAYMENT,4,26728356.0,938343.48,0.0,0.3266,18,0,ACTIVE,AGENTE,CUNDINAMARCA,CONSUMO
EVT000008786,2024-02-03 12:29:48,2024-02-03,LN100884,CU900884,DISBURSEMENT,0,29473785.0,656233.82,29473785.0,0.2453,24,0,ACTIVE,AGENTE,CALDAS,VEHICULO
EVT000000144,2025-09-30 09:28:29,2025-10-01,LN100014,CU900014,DELINQUENCY,1,14034508.0,303566.41,13730941.59,0.2326,24,50,DELINQUENT,ONLINE,BOGOTA,VEHICULO
EVT000005352,2023-12-21 14:06:18,2023-12-21,LN100537,CU900537,PAYMENT,5,23900689.0,778047.1,20010453.5,0.2883,18,0,ACTIVE,APP,CALDAS,MICROCREDITO
EVT000010342,2024-09-27 01:56:47,2024-09-28,LN101038,CU901038,DELINQUENCY,3,12191676.0,451335.85,10837668.45,0.1702,12,38,DELINQUENT,OFFLINE,ANTIOQUIA,LIBRANZA
EVT000017067,2025-07-04 16:28:06,2025-07-04,LN101718,CU901718,DISBURSEMENT,0,2861102.0,59167.59,2861102.0,0.2136,24,0,ACTIVE,AGENTE,BOLIVAR,CONSUMO
EVT000007042,2026-05-09 23:18:23,2026-05-10,LN100705,CU900705,DELINQUENCY,5,10756949.0,260748.44,9453206.8,0.1636,18,6,DELINQUENT,OFFLINE,ANTIOQUIA,CONSUMO
EVT000000135,2023-10-25 15:53:50,2023-10-26,LN100013,CU900013,PAYMENT,1,27777004.0,453598.48,27323405.52,0.1266,24,20,DELINQUENT,ONLINE,ANTIOQUIA,CONSUMO
EVT000010028,2026-10-06 16:45:06,2026-10-06,LN101007,CU901007,CHARGEOFF,7,6109457.0,115682.57,5299679.01,0.1787,24,288,CHARGEOFF,ONLINE,BOGOTA,VEHICULO
EVT000000700,2024-05-17 11:49:33,2024-05-18,LN100072,CU900072,PAYMENT,3,12907890.0,313726.27,11966711.19,0.2861,24,0,ACTIVE,ONLINE,VALLE,CONSUMO
EVT000010352,2025-07-17 00:05:02,2025-07-18,LN101039,CU901039,PAYMENT,3,24637258.0,892361.48,21960173.56,0.3433,18,0,ACTIVE,AGENTE,SANTANDER,MICROCREDITO
EVT000003285,2025-09-05 21:55:04,,LN100328,CU900328,PAYMENT,6,4424224.0,172500.49,0.0,0.1899,12,28,DELINQUENT,ONLINE,ATLANTICO,CONSUMO
EVT000006459,2026-02-18 15:03:20,2026-02-18,LN100644,CU900644,PAYMENT,3,3632681.0,50000.0,3482681.0,0.1798,36,0,ACTIVE,ONLINE,ATLANTICO,LIBRANZA
EVT000018368,2025-07-30 13:03:24,2025-07-31,LN101855,CU901855,PAYMENT,1,18680415.0,640489.16,18039925.84,0.3143,18,0,ACTIVE,OFFLINE,NARINO,CONSUMO
EVT000009733,2025-07-19 13:29:53,,LN100978,CU900978,PAYMENT,3,28101878.0,1227209.01,0.0,0.2367,12,26,DELINQUENT,ONLINE,CUNDINAMARCA,CONSUMO
EVT000015160,2025-05-22 12:01:59,2025-05-22,LN101528,CU901528,PAYMENT,5,23535757.0,396930.54,21551104.3,0.1373,24,39,DELINQUENT,ONLINE,ANTIOQUIA,LIBRANZA
EVT000018317,2024-04-11 17:02:34,2024-04-12,LN101850,CU901850,PAYMENT,3,21443729.0,2345086.2,14408470.4,0.3468,6,0,ACTIVE,OFFLINE,ATLANTICO,LIBRANZA
EVT000017680,2024-09-05 08:20:47,2024-09-06,LN101786,CU901786,DISBURSEMENT,6,1198927.0,51541.87,889675.78,0.2299,12,0,ACTIVE,OFFLINE,CUNDINAMARCA,VEHICULO
EVT000003199,2024-03-22 15:05:15,2024-03-22,LN100320,CU900320,DELINQUENCY,1,4912263.0,82133.04,4830129.96,0.3016,36,43,DELINQUENT,AGENTE,CUNDINAMARCA,LIBRANZA
EVT000004218,2023-08-15 05:17:33,2023-08-15,LN100421,CU900421,PAYMENT,5,15952789.0,305735.2,14424113.0,0.1833,24,12,DELINQUENT,OFFLINE,VALLE,MICROCREDITO
EVT000006272,2024-05-15 04:35:00,2024-05-16,LN100626,CU900626,DELINQUENCY,4,10389624.0,221298.99,9504428.04,0.226,24,180,DELINQUENT,OFFLINE,CUNDINAMARCA,VEHICULO
EVT000015634,2026-03-08 08:14:52,2026-03-08,LN101572,CU901572,PAYMENT,13,19183155.0,978724.57,6459735.59,0.3102,12,0,ACTIVE,OFFLINE,ANTIOQUIA,CONSUMO
EVT000009864,2025-02-28 20:13:06,2025-02-28,LN100991,CU900991,CHARGEOFF,3,29063170.0,863563.66,26472479.02,0.2457,18,326,CHARGEOFF,ONLINE,ANTIOQUIA,CONSUMO
EVT000013641,2024-10-02 16:23:01,2024-10-02,LN101371,CU901371,DISBURSEMENT,0,1611000.0,50000.0,1611000.0,0.2193,24,0,ACTIVE,OFFLINE,RISARALDA,MICROCREDITO
EVT000016246,2024-11-23 22:41:10,2024-11-24,LN101636,CU901636,DISBURSEMENT,0,28624983.0,383670.19,28624983.0,0.2021,36,0,ACTIVE,ONLINE,SANTANDER,CONSUMO
EVT000016868,2024-08-17 14:09:40,2024-08-18,LN101699,CU901699,PAYMENT,4,23299628.0,557094.11,21071251.56,0.2782,24,0,ACTIVE,OFFLINE,VALLE,VEHICULO
EVT000001169,2025-01-12 01:08:08,2025-01-13,LN100118,CU900118,PAYMENT,6,13877118.0,645008.44,10007067.36,0.2648,12,0,ACTIVE,ONLINE,NARINO,LIBRANZA
EVT000001711,2024-02-04 00:46:32,2024-02-04,LN100172,CU900172,PAYMENT,2,1043854.0,50000.0,943854.0,0.1731,24,24,DELINQUENT,AGENTE,RISARALDA,VEHICULO
EVT000006450,2024-01-17 23:23:08,,LN100643,CU900643,DISBURSEMENT,8,25128652.0,822460.78,0.0,0.1273,12,0,ACTIVE,AGENTE,BOGOTA,VEHICULO
EVT000017841,2024-02-16 15:15:40,2024-02-17,LN101800,CU901800,PAYMENT,5,17917899.0,376395.33,16035922.35,0.1151,18,173,DELINQUENT,ONLINE,CUNDINAMARCA,VEHICULO
EVT000019021,2023-12-04 19:41:08,2023-12-04,LN101918,CU901918,PAYMENT,6,2776870.0,76155.66,2319936.04,0.3485,24,41,DELINQUENT,ONLINE,CUNDINAMARCA,VEHICULO
EVT000017934,2025-06-09 19:40:30,2025-06-09,LN101810,CU901810,PAYMENT,4,3622228.0,62066.88,3373960.48,0.1427,24,0,ACTIVE,ONLINE,BOGOTA,LIBRANZA
EVT000010446,2025-10-06 07:52:30,2025-10-07,LN101049,CU901049,PAYMENT,1,15717886.0,192020.17,15525865.83,0.1665,36,0,ACTIVE,ONLINE,ANTIOQUIA,CONSUMO
EVT000018871,2023-04-14 11:23:25,2023-04-15,LN101904,CU901904,PAYMENT,2,4048203.0,79020.92,3890161.16,0.0928,18,0,ACTIVE,ONLINE,ANTIOQUIA,CONSUMO
EVT000009946,2023-11-28 04:04:31,2023-11-29,LN101000,CU901000,DISBURSEMENT,0,26523122.0,346193.05,26523122.0,0.3221,48,0,ACTIVE,OFFLINE,ATLANTICO,LIBRANZA
EVT000008373,2024-02-27 17:58:03,2024-02-27,LN100837,CU900837,PAYMENT,6,8170419.0,487774.01,5243774.94,0.0985,6,10,DELINQUENT,ONLINE,SANTANDER,CONSUMO
EVT000000472,2024-08-01 11:24:24,2024-08-02,LN100048,CU900048,PAYMENT,2,13057615.0,135668.62,12786277.76,0.1117,36,0,ACTIVE,ONLINE,CUNDINAMARCA,LIBRANZA
EVT000000576,2023-11-29 10:48:56,2023-11-30,LN100058,CU900058,PAYMENT,3,5921142.0,211976.88,5285211.36,0.337,18,0,ACTIVE,OFFLINE,CUNDINAMARCA,VEHICULO
EVT000008710,2025-03-10 13:41:57,2025-03-10,LN100875,CU900875,PAYMENT,6,24913589.0,428389.16,22343254.04,0.1439,24,18,DELINQUENT,ONLINE,VALLE,CONSUMO
EVT000005105,2026-01-14 01:50:09,2026-01-14,LN100511,CU900511,PAYMENT,6,21388161.0,373758.11,19145612.34,0.1495,24,0,ACTIVE,OFFLINE,SANTANDER,CONSUMO
EVT000004398,2025-10-25 18:32:06,2025-10-26,LN100440,CU900440,DISBURSEMENT,0,12870689.0,129028.66,12870689.0,0.201,48,0,ACTIVE,ONLINE,BOLIVAR,MICROCREDITO
EVT000002968,2023-05-24 03:33:42,2023-05-25,LN100295,CU900295,DISBURSEMENT,4,15157622.0,662994.39,12505644.44,0.2374,12,15,DELINQUENT,AGENTE,BOGOTA,CONSUMO
EVT000012581,2023-11-14 21:25:21,2023-11-15,LN101265,CU901265,PAYMENT,2,28353128.0,1287515.54,25778096.92,0.2541,12,0,ACTIVE,AGENTE,RISARALDA,CONSUMO
EVT000010516,2026-07-20 13:17:17,2026-07-21,LN101056,CU901056,PAYMENT,9,11078395.0,365808.6,7786117.6,0.2953,18,-13,ACTIVE,OFFLINE,RISARALDA,CONSUMO
EVT000019151,2026-06-15 14:23:31,2026-06-16,LN101932,CU901932,PAYMENT,7,11919318.0,258291.62,10111276.66,0.2334,24,0,ACTIVE,ONLINE,BOLIVAR,CONSUMO
EVT000008844,2025-09-25 10:11:59,2025-09-26,LN100889,CU900889,PAYMENT,3,17245629.0,609632.99,15416730.03,0.1535,12,0,ACTIVE,APP,VALLE,MICROCREDITO
EVT000004661,2023-07-02 03:27:34,2023-07-03,LN100468,CU900468,PAYMENT,2,19200950.0,483767.94,18233414.12,0.3039,24,0,ACTIVE,OFFLINE,SANTANDER,MICROCREDITO
EVT000015915,2024-04-08 13:34:42,2024-04-08,LN101602,CU901602,PAYMENT,8,24624303.0,491870.45,20689339.4,0.1995,24,316,DELINQUENT,ONLINE,BOGOTA,CONSUMO
EVT000016355,2024-12-09 13:59:40,2024-12-10,LN101647,CU901647,CHARGEOFF,0,19071915.0,372760.58,19071915.0,0.1909,24,134,CHARGEOFF,AGENTE,BOGOTA,LIBRANZA
EVT000016745,2025-09-10 17:38:51,2025-09-10,LN101686,CU901686,PAYMENT,8,22326452.0,2399647.06,3129275.52,0.3374,6,0,ACTIVE,ONLINE,ATLANTICO,CONSUMO
EVT000012993,2023-10-03 16:35:23,,LN101304,CU901304,DELINQUENCY,5,15622923.0,287696.13,0.0,0.1683,24,180,DELINQUENT,AGENTE,CALDAS,VEHICULO
EVT000003020,2025-02-11 07:08:48,2025-02-11,LN100301,CU900301,DISBURSEMENT,3,8594591.0,162394.8,8107406.6,0.1779,24,19,DELINQUENT,ONLINE,BOGOTA,VEHICULO
EVT000016753,2024-03-16 23:44:17,2024-03-16,LN101687,CU901687,PAYMENT,4,26364125.0,1170567.15,21681856.4,0.244,12,0,ACTIVE,ONLINE,BOGOTA,LIBRANZA
EVT000008091,2024-02-22 16:10:13,2024-02-22,LN100811,CU900811,DISBURSEMENT,9,24206684.0,493574.29,19764515.39,0.2078,24,65,DELINQUENT,ONLINE,RISARALDA,CONSUMO
