event_id,event_time,ingestion_date,loan_id,customer_id,event_type,installment_number,principal_amount,installment_amount,outstanding_balance,interest_rate,term_months,days_past_due,loan_status,channel,region,product_type
EVT000003319,2025-10-19 11:24:38,2025-10-19,LN100331,CU900331,DELINQUENCY,7,1142889.0,50000.0,792889.0,0.1247,24,34,DELINQUENT,ONLINE,,MICROCREDITO
EVT000005876,2024-07-25 21:44:43,2024-07-25,LN100587,CU900587,DISBURSEMENT,4,4211616.0,153639.75,0.0,0.1648,12,0,ACTIVE,OFFLINE,VALLE,MICROCREDITO
EVT000011924,2025-10-17 12:10:18,,LN101198,CU901198,CHARGEOFF,3,7227535.0,153296.02,6767646.94,0.2242,24,252,CHARGEOFF,OFFLINE,SANTANDER,CONSUMO
EVT000002749,2024-07-06 13:55:37,2024-07-06,LN100273,CU900273,PAYMENT,3,2437689.0,62685.17,2249633.49,0.3143,24,38,DELINQUENT,APP,NARINO,CONSUMO
EVT000007452,2023-08-08 18:24:45,2023-08-08,LN100746,CU900746,PAYMENT,1,22149347.0,659829.05,21489517.95,0.0979,12,5,DELINQUENT,ONLINE,CALDAS,MICROCREDITO
EVT000001943,2026-02-19 18:18:30,2026-02-19,LN100194,CU900194,PAYMENT,4,16258772.0,382731.49,14727846.04,0.2708,24,0,ACTIVE,ONLINE,CUNDINAMARCA,LIBRANZA
EVT000010356,2025-11-28 02:09:01,2025-11-29,LN101039,CU901039,PAYMENT,7,24637258.0,892361.48,18390727.64,0.3433,18,0,ACTIVE,AGENTE,SANTANDER,MICROCREDITO
EVT000013333,2025-03-13 09:30:22,2025-03-14,LN101339,CU901339,PAYMENT,5,25801143.0,1173435.98,19933963.1,0.2548,12,29,DELINQUENT,ONLINE,CUNDINAMARCA,LIBRANZA
EVT000010334,2025-10-02 11:27:55,2025-10-02,LN101037,CU901037,PAYMENT,9,2773863.0,58232.63,2249769.33,0.1149,18,0,ACTIVE,OFFLINE,,MICROCREDITO
EVT000008073,2023-12-24 10:52:34,2023-12-24,LN100810,CU900810,DISBURSEMENT,0,28825413.0,564545.71,28825413.0,0.1917,24,0,ACTIVE,OFFLINE,ANTIOQUIA,MICROCREDITO
EVT000000088,2024-11-28 13:08:42,2024-11-29,LN100008,CU900008,PAYMENT,7,10674872.0,226200.54,9091468.22,0.2238,24,23,DELINQUENT,AGENTE,NARINO,MICROCREDITO
EVT000001469,2025-01-30 18:01:54,2025-01-31,LN100149,CU900149,PAYMENT,3,3040169.0,80883.7,2797517.9,0.3321,24,0,ACTIVE,OFFLINE,VALLE,MICROCREDITO
EVT000002569,2023-12-26 10:45:34,2023-12-27,LN100256,CU900256,PAYMENT,7,8889297.0,128835.54,7987448.22,0.2348,36,45,DELINQUENT,ONLINE,CALDAS,LIBRANZA
EVT000010708,2025-03-23 12:58:09,2025-03-23,LN101076,CU901076,PAYMENT,4,19527955.0,274270.13,18430874.48,0.0809,24,0,ACTIVE,ONLINE,BOGOTA,LIBRANZA
EVT000005009,2025-12-08 09:52:26,2025-12-08,LN100501,CU900501,PAYMENT,4,27904550.0,551254.39,25699532.44,0.1951,24,0,ACTIVE,ONLINE,BOLIVAR,CONSUMO
EVT000005315,2025-08-10 14:55:58,2025-08-10,LN100534,CU900534,DISBURSEMENT,0,22781129.0,391835.42,22781129.0,0.316,36,0,ACTIVE,ONLINE,VALLE,CONSUMO
EVT000004383,2023-08-14 20:20:26,2023-08-15,LN100438,CU900438,PAYMENT,4,27572562.0,1021839.15,23485205.4,0.1706,12,0,ACTIVE,APP,NARINO,CONSUMO
EVT000006932,2025-10-06 18:17:56,2025-10-06,LN100693,CU900693,PAYMENT,10,8568160.0,233910.77,6229052.3,0.346,24,0,ACTIVE,ONLINE,RISARALDA,VEHICULO
EVT000015505,2026-03-23 14:03:44,2026-03-23,LN101560,CU901560,PAYMENT,7,1700739.0,50000.0,1350739.0,0.1349,36,152,DELINQUENT,AGENTE,VALLE,CONSUMO
EVT000010823,2024-05-19 18:16:08,2024-05-19,LN101089,CU901089,PAYMENT,7,18049689.0,569768.52,14061309.36,0.2735,18,0,ACTIVE,OFFLINE,ANTIOQUIA,CONSUMO
EVT000004823,2023-06-28 06:49:12,2023-06-28,LN100484,CU900484,PAYMENT,2,1820810.0,50000.0,1720810.0,0.3208,24,0,ACTIVE,OFFLINE,BOGOTA,LIBRANZA
EVT000003073,2026-01-05 02:40:48,2026-01-06,LN100306,CU900306,PAYMENT,6,8691267.0,227247.66,7327781.04,0.1922,18,29,DELINQUENT,AGENTE,BOLIVAR,CONSUMO
EVT000007687,2024-03-22 04:42:57,2024-03-23,LN100770,CU900770,CHARGEOFF,0,2965386.0,53095.24,2965386.0,0.1581,24,332,CHARGEOFF,APP,ANTIOQUIA,CONSUMO
EVT000013083,2024-07-23 09:23:55,2024-07-23,LN101313,CU901313,PAYMENT,4,3218166.0,116497.61,2752175.56,0.162,12,27,DELINQUENT,ONLINE,BOGOTA,CONSUMO
EVT000001340,2025-05-05 07:00:45,2025-05-06,LN100136,CU900136,PAYMENT,3,16886658.0,416087.25,15638396.25,0.2928,24,0,ACTIVE,OFFLINE,CUNDINAMARCA,MICROCREDITO
EVT000013726,2026-04-16 00:00:41,2026-04-17,LN101378,CU901378,PAYMENT,4,26561970.0,1272849.6,21470571.6,0.2792,12,0,ACTIVE,ONLINE,CALDAS,CONSUMO
EVT000017071,2025-09-29 18:58:54,2025-09-29,LN101718,CU901718,PAYMENT,4,2861102.0,59167.59,2624431.64,0.2136,24,0,ACTIVE,AGENTE,,CONSUMO
EVT000018456,2023-05-04 04:46:27,2023-05-04,LN101864,CU901864,DELINQUENCY,1,6677075.0,195437.99,6481637.01,0.0927,12,48,DELINQUENT,OFFLINE,BOGOTA,LIBRANZA
EVT000005482,2024-10-31 17:28:48,2024-11-01,LN100549,CU900549,DELINQUENCY,8,28808880.0,1337884.39,18105804.88,0.2644,12,180,DELINQUENT,AGENTE,ANTIOQUIA,VEHICULO
EVT000008423,2025-07-01 13:20:16,2025-07-01,LN100843,CU900843,PAYMENT,3,1243266.0,61293.01,1059386.97,0.293,12,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000005909,2025-08-19 11:39:46,,LN100590,CU900590,PAYMENT,7,13744455.0,471434.81,10444411.33,0.3145,18,103,DELINQUENT,ONLINE,BOLIVAR,CONSUMO
EVT000016907,2025-05-21 03:37:14,2025-05-21,LN101702,CU901702,DELINQUENCY,3,1528693.0,50000.0,1378693.0,0.2478,24,37,DELINQUENT,OFFLINE,BOGOTA,MICROCREDITO
EVT000013794,2026-01-18 01:48:16,2026-01-18,LN101385,CU901385,PAYMENT,7,25394912.0,892715.81,19145901.33,0.3273,18,11,DELINQUENT,ONLINE,ANTIOQUIA,CONSUMO
