event_id,event_time,ingestion_date,loan_id,customer_id,event_type,installment_number,principal_amount,installment_amount,outstanding_balance,interest_rate,term_months,days_past_due,loan_status,channel,region,product_type
EVT000003553,2026-03-09 23:32:48,2026-03-10,LN100354,CU900354,PAYMENT,10,23677683.0,630063.14,17377051.6,0.3322,24,10,DELINQUENT,ONLINE,CALDAS,LIBRANZA
EVT000004236,2025-04-26 21:05:59,,LN100424,CU900424,PAYMENT,1,11597722.0,258242.61,11339479.39,0.134,18,0,ACTIVE,AGENTE,SANTANDER,CONSUMO
EVT000001568,2024-04-24 01:19:18,2024-04-24,LN100159,CU900159,DISBURSEMENT,0,9781261.0,185648.33,9781261.0,0.1796,24,0,ACTIVE,ONLINE,VALLE,CONSUMO
EVT000018841,2023-08-09 08:15:37,2023-08-09,LN101901,CU901901,PAYMENT,7,10167457.0,811973.12,4483645.16,0.1993,6,0,ACTIVE,AGENTE,RISARALDA,LIBRANZA
EVT000007546,2023-07-07 09:09:40,2023-07-08,LN100757,CU900757,PAYMENT,3,19619806.0,761640.87,17334883.39,0.1882,12,0,ACTIVE,AGENTE,CUNDINAMARCA,CONSUMO
EVT000010733,2025-05-07 01:17:51,2025-05-08,LN101079,CU901079,PAYMENT,7,17327508.0,443757.48,14221205.64,0.3122,24,0,ACTIVE,ONLINE,RISARALDA,CONSUMO
EVT000005557,2025-08-13 23:24:50,,LN100556,CU900556,DISBURSEMENT,0,23285179.0,653226.89,23285179.0,0.2208,18,0,ACTIVE,OFFLINE,CALDAS,CONSUMO
EVT000009349,2026-02-04 13:09:45,,LN100942,CU900942,PAYMENT,1,3669644.0,388835.48,3280808.52,0.3298,6,0,ACTIVE,ONLINE,ATLANTICO,CONSUMO
EVT000015974,2026-03-14 22:26:52,2026-03-14,LN101608,CU901608,PAYMENT,5,29185182.0,1303118.38,22669590.1,0.2465,12,84,DELINQUENT,ONLINE,ATLANTICO,LIBRANZA
EVT000003985,2025-05-02 01:22:28,2025-05-02,LN100398,CU900398,PAYMENT,3,8811118.0,196840.38,8220596.86,0.1351,18,73,DELINQUENT,ONLINE,CUNDINAMARCA,CONSUMO
EVT000016467,2023-06-04 05:07:15,2023-06-05,LN101659,CU901659,DISBURSEMENT,0,22139299.0,716132.52,22139299.0,0.2852,18,0,ACTIVE,OFFLINE,BOGOTA,LIBRANZA
EVT000002321,2023-08-28 15:53:53,2023-08-29,LN100231,CU900231,PAYMENT,1,19145987.0,501912.05,18644074.95,0.3243,24,0,ACTIVE,APP,RISARALDA,LIBRANZA
EVT000013998,2024-06-07 00:19:09,2024-06-07,LN101406,CU901406,PAYMENT,2,19346748.0,667269.34,18012209.32,0.1449,12,42,DELINQUENT,ONLINE,CALDAS,CONSUMO
EVT000018974,2023-12-26 15:28:51,2023-12-27,LN101913,CU901913,CLOSE,8,2130537.0,50000.0,0.0,0.1431,18,0,CLOSED,ONLINE,CUNDINAMARCA,MICROCREDITO
EVT000011543,2024-05-13 16:46:16,2024-05-14,LN101159,CU901159,DELINQUENCY,1,15988903.0,333635.11,15655267.89,0.113,18,95,DELINQUENT,AGENTE,SANTANDER,LIBRANZA
EVT000015805,2025-07-27 01:39:24,2025-07-28,LN101592,CU901592,PAYMENT,1,18574515.0,294653.72,18279861.28,0.2759,36,0,ACTIVE,AGENTE,BOGOTA,CONSUMO
EVT000001593,2024-05-08 20:40:15,2024-05-09,LN100161,CU900161,PAYMENT,8,1170810.0,50000.0,770810.0,0.2118,24,0,ACTIVE,AGENTE,BOGOTA,MICROCREDITO
EVT000002788,2025-06-09 21:49:12,2025-06-09,LN100277,CU900277,PAYMENT,7,11988599.0,209161.09,10524471.37,0.3234,36,0,ACTIVE,OFFLINE,ANTIOQUIA,MICROCREDITO
EVT000018352,2025-10-08 01:36:36,2025-10-09,LN101853,CU901853,PAYMENT,7,11794701.0,418082.83,8868121.19,0.3317,18,76,DELINQUENT,OFFLINE,BOGOTA,CONSUMO
EVT000006223,2023-10-02 19:11:50,2023-10-03,LN100622,CU900622,PAYMENT,9,28028719.0,2798947.88,2838188.08,0.2993,6,0,ACTIVE,AGENTE,CUNDINAMARCA,LIBRANZA
EVT000016775,2024-05-20 12:05:11,2024-05-20,LN101690,CU901690,PAYMENT,3,15358922.0,245742.75,14621693.75,0.12,24,11,DELINQUENT,OFFLINE,BOGOTA,CONSUMO
EVT000009925,2024-08-14 01:35:28,2024-08-14,LN100997,CU900997,PAYMENT,8,8231319.0,255500.14,6187317.88,0.1104,12,0,ACTIVE,ONLINE,CUNDINAMARCA,CONSUMO
EVT000011585,2023-10-29 01:15:23,2023-10-30,LN101163,CU901163,CLOSE,5,17875789.0,187159.51,0.0,0.1141,36,0,CLOSED,ONLINE,CUNDINAMARCA,CONSUMO
EVT000018206,2024-06-28 04:17:16,2024-06-28,LN101838,CU901838,PAYMENT,3,5416762.0,86478.61,5157326.17,0.1193,24,0,ACTIVE,ONLINE,BOGOTA,MICROCREDITO
EVT000015078,2024-05-29 16:10:26,,LN101519,CU901519,PAYMENT,9,22525146.0,258138.17,20201902.47,0.2584,48,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000009544,2023-09-02 18:41:23,2023-09-03,LN100960,CU900960,PAYMENT,2,7835311.0,85535.48,7664240.04,0.1275,36,0,ACTIVE,AGENTE,CUNDINAMARCA,LIBRANZA
EVT000015663,2023-07-21 05:57:57,2023-07-22,LN101576,CU901576,PAYMENT,2,13014484.0,267838.08,12478807.84,0.1087,18,0,ACTIVE,AGENTE,CUNDINAMARCA,LIBRANZA
EVT000011693,2025-12-25 20:14:03,2025-12-26,LN101175,CU901175,PAYMENT,3,3956745.0,106541.95,3637119.15,0.2039,18,6,DELINQUENT,APP,CUNDINAMARCA,VEHICULO
EVT000012021,2023-09-12 08:02:21,2023-09-13,LN101207,CU901207,PAYMENT,10,23878820.0,380071.22,20078107.8,0.2775,36,228,DELINQUENT,AGENTE,CUNDINAMARCA,CONSUMO
EVT000016551,2024-10-08 20:40:08,,LN101667,CU901667,PAYMENT,4,12559313.0,253195.75,11546530.0,0.2032,24,0,ACTIVE,ONLINE,RISARALDA,CONSUMO
EVT000006446,2023-10-18 21:26:03,2023-10-19,LN100643,CU900643,PAYMENT,4,25128652.0,822460.78,0.0,0.1273,12,0,ACTIVE,AGENTE,BOGOTA,VEHICULO
EVT000019407,2026-05-06 17:26:30,2026-05-06,LN101958,CU901958,PAYMENT,7,29698190.0,778241.07,24250502.51,0.3241,24,0,ACTIVE,ONLINE,ATLANTICO,LIBRANZA
EVT000015582,2025-01-06 21:31:21,2025-01-07,LN101568,CU901568,PAYMENT,2,26190919.0,1197448.82,23796021.36,0.2572,12,0,ACTIVE,ONLINE,ATLANTICO,MICROCREDITO
EVT000009106,2026-03-23 04:19:10,2026-03-24,LN100914,CU900914,PAYMENT,7,29612993.0,772306.86,24206844.98,0.3216,24,18,DELINQUENT,ONLINE,VALLE,LIBRANZA
EVT000002570,2024-01-22 11:24:38,2024-01-23,LN100256,CU900256,DELINQUENCY,7,8889297.0,128835.54,7987448.22,0.2348,36,74,DELINQUENT,ONLINE,CALDAS,LIBRANZA
EVT000015971,2025-12-22 20:58:01,2025-12-22,LN101608,CU901608,PAYMENT,3,29185182.0,1303118.38,25275826.86,0.2465,12,67,DELINQUENT,ONLINE,ATLANTICO,LIBRANZA
EVT000015416,2024-01-24 05:24:46,2024-01-24,LN101553,CU901553,CHARGEOFF,1,18517892.0,1014780.48,17503111.52,0.348,12,113,CHARGEOFF,OFFLINE,BOLIVAR,CONSUMO
EVT000006141,2024-09-03 02:38:03,2024-09-03,LN100613,CU900613,PAYMENT,9,29591845.0,455122.58,25495741.78,0.2614,36,12,DELINQUENT,AGENTE,ANTIOQUIA,CONSUMO
EVT000003525,2025-02-26 10:46:33,2025-02-27,LN100352,CU900352,PAYMENT,5,21055481.0,901174.59,16549608.05,0.228,12,0,ACTIVE,ONLINE,BOGOTA,CONSUMO
EVT000011532,2025-03-27 12:12:48,2025-03-28,LN101158,CU901158,PAYMENT,2,24257223.0,220194.94,23816833.12,0.1631,48,0,ACTIVE,ONLINE,ATLANTICO,CONSUMO
EVT000002978,2025-10-29 21:19:48,2025-10-30,LN100296,CU900296,PAYMENT,3,2116026.0,69476.19,1907597.43,0.2925,18,0,ACTIVE,ONLINE,RISARALDA,CONSUMO
EVT000010477,2023-08-30 04:16:06,2023-08-31,LN101052,CU901052,PAYMENT,6,10744609.0,183804.44,9641782.36,0.3132,36,0,ACTIVE,OFFLINE,BOGOTA,MICROCREDITO
EVT000009531,2024-12-10 00:52:59,2024-12-11,LN100958,CU900958,PAYMENT,10,25293839.0,442979.43,20864044.7,0.3254,36,3,DELINQUENT,ONLINE,CUNDINAMARCA,CONSUMO
EVT000006358,2025-07-03 09:16:26,2025-07-04,LN100635,CU900635,DISBURSEMENT,0,24181055.0,987070.67,24181055.0,0.2082,12,0,ACTIVE,APP,CUNDINAMARCA,VEHICULO
EVT000008218,2026-04-23 06:14:33,2026-04-23,LN100823,CU900823,PAYMENT,4,19471831.0,396446.48,17886045.08,0.2072,24,70,DELINQUENT,ONLINE,ANTIOQUIA,VEHICULO
EVT000007518,2023-10-07 04:26:59,2023-10-07,LN100754,CU900754,PAYMENT,6,1186439.0,58954.15,832714.1,0.2969,12,0,ACTIVE,ONLINE,ANTIOQUIA,CONSUMO
EVT000010458,2025-01-12 05:10:36,2025-01-12,LN101050,CU901050,PAYMENT,2,13117757.0,380414.95,12356927.1,0.235,18,0,ACTIVE,OFFLINE,ANTIOQUIA,CONSUMO
EVT000016338,2023-09-10 00:59:35,,LN101644,CU901644,PAYMENT,4,8060922.0,94796.44,7681736.24,0.1528,36,14,DELINQUENT,AGENTE,BOGOTA,CONSUMO
EVT000008088,2023-11-18 14:32:49,2023-11-18,LN100811,CU900811,PAYMENT,7,24206684.0,493574.29,20751663.97,0.2078,24,26,DELINQUENT,ONLINE,RISARALDA,CONSUMO
EVT000010142,2026-02-17 05:26:12,2026-02-18,LN101018,CU901018,PAYMENT,3,29197443.0,883514.63,26546899.11,0.1026,12,0,ACTIVE,OFFLINE,RISARALDA,CONSUMO
EVT000002182,2026-02-02 13:22:35,,LN100217,CU900217,PAYMENT,2,20954853.0,155380.23,20644092.54,0.0966,48,0,ACTIVE,ONLINE,NARINO,MICROCREDITO
EVT000008560,2025-02-22 02:55:22,2025-02-22,LN100858,CU900858,PAYMENT,1,10611016.0,265805.95,10345210.05,0.301,24,0,ACTIVE,ONLINE,ANTIOQUIA,LIBRANZA
EVT000007701,2025-11-30 22:07:35,2025-12-01,LN100771,CU900771,DELINQUENCY,7,9167098.0,78974.55,8614276.15,0.1446,48,65,DELINQUENT,ONLINE,RISARALDA,CONSUMO
EVT000000666,2023-11-07 12:22:53,2023-11-08,LN100068,CU900068,PAYMENT,6,6893043.0,58711.49,6540774.06,0.1407,48,14,DELINQUENT,OFFLINE,VALLE,CONSUMO
EVT000010053,2024-10-23 17:37:28,2024-10-24,LN101010,CU901010,PAYMENT,2,29331642.0,878971.54,27573698.92,0.2495,18,0,ACTIVE,ONLINE,NARINO,VEHICULO
EVT000006497,2023-08-26 07:29:41,,LN100648,CU900648,DISBURSEMENT,6,28781062.0,927613.63,23215380.22,0.1223,12,0,ACTIVE,AGENTE,VALLE,CONSUMO
EVT000012691,2025-02-13 15:44:19,2025-02-14,LN101275,CU901275,DELINQUENCY,6,15990267.0,181649.43,14900370.42,0.2544,48,50,DELINQUENT,ONLINE,ANTIOQUIA,CONSUMO
EVT000005521,2024-01-09 23:07:54,2024-01-09,LN100553,CU900553,DISBURSEMENT,0,4079562.0,337379.78,4079562.0,0.2135,6,0,ACTIVE,OFFLINE,SANTANDER,VEHICULO
EVT000016002,2024-12-20 13:44:18,2024-12-20,LN101611,CU901611,PAYMENT,7,23528848.0,703041.98,18607554.14,0.2482,18,5,DELINQUENT,OFFLINE,RISARALDA,CONSUMO
EVT000012995,2023-11-25 17:12:25,2023-11-26,LN101304,CU901304,PAYMENT,7,15622923.0,287696.13,0.0,0.1683,24,180,DELINQUENT,AGENTE,CALDAS,VEHICULO
EVT000006372,2024-09-25 03:57:51,2024-09-26,LN100636,CU900636,PAYMENT,1,20274230.0,838947.64,19435282.36,0.2138,12,0,ACTIVE,ONLINE,ANTIOQUIA,LIBRANZA
EVT000001660,2025-09-09 09:10:31,2025-09-09,LN100167,CU900167,PAYMENT,6,15209653.0,233670.97,13807627.18,0.2609,36,6,DELINQUENT,ONLINE,ANTIOQUIA,CONSUMO
EVT000014499,2024-08-25 16:54:41,2024-08-26,LN101459,CU901459,PAYMENT,7,16202523.0,262642.9,14364022.7,0.1242,24,28,DELINQUENT,ONLINE,BOLIVAR,CONSUMO
EVT000017493,2024-09-17 10:25:06,2024-09-18,LN101766,CU901766,PAYMENT,3,25902380.0,593164.5,24122886.5,0.258,24,29,DELINQUENT,ONLINE,BOLIVAR,CONSUMO
EVT000014092,2024-04-07 19:44:30,2024-04-07,LN101417,CU901417,PAYMENT,3,10579565.0,312590.88,9641792.36,0.2432,18,73,DELINQUENT,OFFLINE,NARINO,MICROCREDITO
EVT000005533,2024-10-26 06:20:44,2024-10-26,LN100553,CU900553,PAYMENT,11,4079562.0,337379.78,368384.42,0.2135,6,9,DELINQUENT,OFFLINE,SANTANDER,VEHICULO
EVT000007848,2025-01-18 23:09:46,,LN100786,CU900786,PAYMENT,4,28678264.0,675373.12,0.0,0.271,24,0,ACTIVE,OFFLINE,VALLE,VEHICULO
EVT000005637,2024-03-17 04:21:19,2024-03-18,LN100564,CU900564,PAYMENT,8,1231525.0,50000.0,831525.0,0.252,24,0,ACTIVE,ONLINE,ANTIOQUIA,LIBRANZA
EVT000009179,2025-07-21 17:16:44,,LN100922,CU900922,PAYMENT,4,20253452.0,1111306.91,15808224.36,0.3487,12,0,ACTIVE,ONLINE,VALLE,CONSUMO
EVT000018453,2023-02-17 02:48:32,2023-02-18,LN101864,CU901864,DISBURSEMENT,0,6677075.0,195437.99,6677075.0,0.0927,12,0,ACTIVE,OFFLINE,BOGOTA,LIBRANZA
EVT000005184,2024-05-21 08:06:18,,LN100520,CU900520,DISBURSEMENT,0,28647940.0,1336712.88,28647940.0,0.2666,12,0,ACTIVE,APP,ATLANTICO,CONSUMO
EVT000019691,2025-03-13 01:24:04,2025-03-13,LN101987,CU901987,PAYMENT,6,16506487.0,418384.42,13996180.48,0.1802,18,0,ACTIVE,AGENTE,VALLE,CONSUMO
EVT000013364,2024-08-23 17:39:15,2024-08-24,LN101342,CU901342,DISBURSEMENT,0,18993720.0,378829.75,18993720.0,0.1989,24,0,ACTIVE,ONLINE,VALLE,MICROCREDITO
EVT000013963,2025-12-05 12:08:34,2025-12-05,LN101403,CU901403,PAYMENT,2,5529897.0,181085.69,5167725.62,0.2912,18,0,ACTIVE,AGENTE,ATLANTICO,LIBRANZA
EVT000001491,2024-07-29 00:09:03,2024-07-29,LN100152,CU900152,DISBURSEMENT,0,12004796.0,906122.0,12004796.0,0.1774,6,0,ACTIVE,ONLINE,CUNDINAMARCA,CONSUMO
EVT000015757,2024-07-15 18:50:02,2024-07-15,LN101587,CU901587,PAYMENT,3,24583548.0,453689.38,23222479.86,0.1691,24,1,DELINQUENT,ONLINE,ANTIOQUIA,VEHICULO
EVT000014270,2024-10-18 11:21:40,2024-10-19,LN101436,CU901436,DELINQUENCY,2,29664906.0,875510.26,27913885.48,0.2427,18,39,DELINQUENT,ONLINE,CUNDINAMARCA,CONSUMO
EVT000004423,2023-11-19 16:51:49,2023-11-20,LN100442,CU900442,DELINQUENCY,1,1803735.0,70886.79,1732848.21,0.193,12,31,DELINQUENT,APP,ANTIOQUIA,LIBRANZA
EVT000003877,2026-02-20 11:13:17,,LN100387,CU900387,PAYMENT,7,6899067.0,99622.53,6201709.29,0.0888,24,0,ACTIVE,AGENTE,ANTIOQUIA,VEHICULO
EVT000015640,2025-06-20 19:37:51,2025-06-20,LN101573,CU901573,PAYMENT,5,25032376.0,1270643.41,18679158.95,0.3076,12,0,ACTIVE,APP,VALLE,LIBRANZA
EVT000001899,2024-12-04 16:23:20,2024-12-05,LN100190,CU900190,PAYMENT,5,2675801.0,62881.32,2361394.4,0.27,24,0,ACTIVE,ONLINE,ANTIOQUIA,VEHICULO
EVT000018712,2024-03-04 19:53:17,2024-03-04,LN101889,CU901889,PAYMENT,2,27099173.0,2047613.51,23003945.98,0.1778,6,32,DELINQUENT,OFFLINE,BOGOTA,MICROCREDITO
EVT000007458,2024-11-07 11:26:10,2024-11-07,LN100747,CU900747,PAYMENT,1,15641342.0,261418.96,15379923.04,0.3014,36,0,ACTIVE,ONLINE,NARINO,VEHICULO
EVT000012016,2023-06-05 05:00:21,2023-06-06,LN101207,CU901207,PAYMENT,6,23878820.0,380071.22,21598392.68,0.2775,36,0,ACTIVE,AGENTE,CUNDINAMARCA,CONSUMO
EVT000007138,2023-05-06 17:49:49,2023-05-06,LN100715,CU900715,PAYMENT,3,4155671.0,141625.27,3730795.19,0.3112,18,0,ACTIVE,OFFLINE,ANTIOQUIA,LIBRANZA
EVT000005754,2026-04-16 03:00:47,2026-04-17,LN100575,CU900575,PAYMENT,6,14751641.0,232977.58,13353775.52,0.2738,36,0,ACTIVE,OFFLINE,CUNDINAMARCA,MICROCREDITO
EVT000007252,2023-10-01 12:15:50,,LN100725,CU900725,DELINQUENCY,3,14475049.0,,13364450.86,0.3115,24,77,DELINQUENT,ONLINE,ATLANTICO,CONSUMO
EVT000015260,2023-09-21 04:41:51,2023-09-22,LN101538,CU901538,PAYMENT,1,4240075.0,417308.18,3822766.82,0.2921,6,0,ACTIVE,ONLINE,VALLE,CONSUMO
EVT000018449,2026-07-27 06:43:54,2026-07-27,LN101863,CU901863,PAYMENT,10,29660845.0,411000.44,25550840.6,0.2157,36,0,ACTIVE,ONLINE,BOLIVAR,MICROCREDITO
EVT000010832,2026-05-26 11:00:36,,LN101090,CU901090,CHARGEOFF,4,29168133.0,962159.48,0.0,0.2948,18,114,CHARGEOFF,ONLINE,BOLIVAR,CONSUMO
EVT000005409,2023-11-15 20:55:46,2023-11-16,LN100542,CU900542,PAYMENT,5,3297909.0,280718.01,1894318.95,0.2256,6,23,DELINQUENT,AGENTE,BOGOTA,LIBRANZA
EVT000014628,2025-12-06 08:34:32,2025-12-07,LN101471,CU901471,PAYMENT,6,19225992.0,1726109.56,0.0,0.2489,6,22,DELINQUENT,APP,VALLE,CONSUMO
EVT000013093,2024-04-19 12:02:36,,LN101314,CU901314,PAYMENT,4,4761795.0,50000.0,4561795.0,0.1682,48,0,ACTIVE,OFFLINE,NARINO,MICROCREDITO
EVT000004353,2023-05-24 17:41:57,,LN100435,CU900435,PAYMENT,1,25456872.0,795951.53,24660920.47,0.269,18,0,ACTIVE,OFFLINE,BOLIVAR,CONSUMO
EVT000000484,2025-12-03 18:27:36,2025-12-03,LN100049,CU900049,PAYMENT,7,6345801.0,195577.59,4976757.87,0.2623,18,0,ACTIVE,OFFLINE,VALLE,LIBRANZA
EVT000006488,2024-12-12 12:52:15,2024-12-13,LN100647,CU900647,PAYMENT,2,1680309.0,50000.0,1580309.0,0.1421,24,33,DELINQUENT,ONLINE,VALLE,CONSUMO
EVT000002048,2023-10-16 15:55:35,2023-10-16,LN100203,CU900203,PAYMENT,3,13435381.0,308409.17,12510153.49,0.2591,24,0,ACTIVE,ONLINE,SANTANDER,CONSUMO
EVT000018743,2025-06-18 09:36:18,2025-06-19,LN101892,CU901892,PAYMENT,5,8522595.0,123463.99,7905275.05,0.2346,36,0,ACTIVE,OFFLINE,SANTANDER,LIBRANZA
EVT000010127,2024-08-28 04:25:03,2024-08-29,LN101017,CU901017,PAYMENT,1,25681422.0,1252482.95,24428939.05,0.2877,12,19,DELINQUENT,ONLINE,RISARALDA,MICROCREDITO
EVT000002298,2024-02-10 10:15:34,2024-02-10,LN100229,CU900229,DISBURSEMENT,0,20312484.0,210979.0,20312484.0,0.1116,36,0,ACTIVE,ONLINE,ATLANTICO,CONSUMO
EVT000003161,2025-01-08 07:29:04,,LN100315,CU900315,PAYMENT,4,9154469.0,217922.13,8282780.48,0.2761,24,21,DELINQUENT,APP,BOGOTA,CONSUMO
EVT000015655,2026-01-20 18:54:40,2026-01-20,LN101575,CU901575,DISBURSEMENT,1,6547913.0,238933.35,6308979.65,0.1649,12,0,ACTIVE,OFFLINE,ANTIOQUIA,CONSUMO
EVT000016107,2024-03-16 17:46:32,2024-03-16,LN101623,CU901623,DELINQUENCY,0,22221326.0,417872.04,22221326.0,0.1761,24,38,DELINQUENT,ONLINE,CALDAS,LIBRANZA
EVT000005887,2023-09-28 02:04:12,2023-09-28,LN100588,CU900588,PAYMENT,8,21666721.0,343778.64,18916491.88,0.276,36,12,DELINQUENT,OFFLINE,RISARALDA,LIBRANZA
EVT000018814,2025-02-07 08:20:44,2025-02-07,LN101899,CU901899,DISBURSEMENT,0,29531304.0,943820.48,29531304.0,0.2794,18,0,ACTIVE,ONLINE,ATLANTICO,CONSUMO
EVT000001490,2025-01-07 17:14:38,2025-01-07,LN100151,CU900151,PAYMENT,8,15163131.0,487797.92,11260747.64,0.1217,12,0,ACTIVE,AGENTE,VALLE,VEHICULO
EVT000002707,2025-08-10 17:50:05,2025-08-10,LN100269,CU900269,PAYMENT,12,10769765.0,374249.33,6278773.04,0.1475,12,0,ACTIVE,ONLINE,CUNDINAMARCA,CONSUMO
EVT000018819,2025-06-20 10:50:33,2025-06-21,LN101899,CU901899,PAYMENT,4,29531304.0,943820.48,25756022.08,0.2794,18,24,DELINQUENT,ONLINE,ATLANTICO,CONSUMO
EVT000013920,2026-05-01 19:30:44,2026-05-01,LN101398,CU901398,DELINQUENCY,5,23992878.0,829913.65,19843309.75,0.1459,12,79,DELINQUENT,AGENTE,RISARALDA,CONSUMO
EVT000015364,2025-06-23 16:14:22,2025-06-24,LN101548,CU901548,PAYMENT,9,29925641.0,503648.54,25392804.14,0.3049,36,0,ACTIVE,OFFLINE,BOGOTA,CONSUMO
EVT000009423,2025-12-27 12:05:17,2025-12-28,LN100948,CU900948,PAYMENT,4,14875107.0,346441.24,13489342.04,0.2658,24,40,DELINQUENT,ONLINE,BOLIVAR,CONSUMO
EVT000012485,2023-10-30 09:56:48,2023-10-31,LN101255,CU901255,DELINQUENCY,3,17354259.0,441260.96,16030476.12,0.1814,18,180,DELINQUENT,APP,NARINO,CONSUMO
EVT000016227,2024-04-06 17:14:37,2024-04-06,LN101634,CU901634,CHARGEOFF,0,18557125.0,881649.01,18557125.0,0.2751,12,108,CHARGEOFF,ONLINE,VALLE,LIBRANZA
EVT000018644,2025-12-02 11:15:22,2025-12-02,LN101883,CU901883,PAYMENT,2,28906729.0,1163206.77,26580315.46,0.2024,12,0,ACTIVE,OFFLINE,ANTIOQUIA,LIBRANZA
EVT000016575,2023-10-18 15:02:18,,LN101669,CU901669,PAYMENT,5,24728529.0,1010407.69,0.0,0.2086,12,0,ACTIVE,ONLINE,BOLIVAR,CONSUMO
EVT000015153,2024-12-26 07:13:23,2024-12-26,LN101528,CU901528,DISBURSEMENT,0,23535757.0,396930.54,23535757.0,0.1373,24,0,ACTIVE,ONLINE,ANTIOQUIA,LIBRANZA
EVT000000186,2025-05-16 12:33:25,2025-05-17,LN100019,CU900019,DELINQUENCY,3,26806888.0,321682.66,25841840.02,0.28,48,180,DELINQUENT,OFFLINE,BOLIVAR,MICROCREDITO
EVT000008104,2023-05-10 18:53:30,,LN100813,CU900813,PAYMENT,2,29088816.0,2882119.89,23324576.22,0.2954,6,0,ACTIVE,ONLINE,,CONSUMO
EVT000008568,2025-01-14 04:38:00,2025-01-14,LN100859,CU900859,PAYMENT,2,10810694.0,122016.7,10566660.6,0.1386,36,0,ACTIVE,ONLINE,ATLANTICO,VEHICULO
EVT000014517,2024-03-19 13:14:52,2024-03-20,LN101461,CU901461,PAYMENT,2,26367034.0,372829.86,25621374.28,0.0828,24,0,ACTIVE,ONLINE,RISARALDA,MICROCREDITO
EVT000012737,2024-08-15 07:41:16,2024-08-15,LN101281,CU901281,PAYMENT,1,12121930.0,470936.98,11650993.02,0.1885,12,0,ACTIVE,ONLINE,CALDAS,CONSUMO
EVT000000956,2024-11-09 06:26:26,2024-11-09,LN100098,CU900098,PAYMENT,6,20401552.0,781583.46,15712051.24,0.1831,12,7,DELINQUENT,ONLINE,SANTANDER,VEHICULO
EVT000002463,2024-07-11 15:01:52,2024-07-12,LN100245,CU900245,DELINQUENCY,4,13923037.0,177205.45,13214215.2,0.3091,48,23,DELINQUENT,ONLINE,BOGOTA,VEHICULO
EVT000005645,2025-04-15 03:24:44,,LN100565,CU900565,PAYMENT,6,5723057.0,358263.37,3573476.78,0.113,6,0,ACTIVE,OFFLINE,SANTANDER,CONSUMO
EVT000012868,2025-03-06 22:39:57,,LN101292,CU901292,PAYMENT,3,14151457.0,174157.26,13628985.22,0.1692,36,180,DELINQUENT,ONLINE,BOGOTA,LIBRANZA
